face_x,face_y,face_w,face_h,face_con,pose,prediction
2.010640449576298,-1.5924316382607153,-0.32995514107872015,-0.3299061742190641,-5.9129676781186795,-0.5396697376785166,0
2.2195062266230843,-1.1573587930543097,-0.510440342209731,-0.5104088438687568,-5.91088820098627,0.40298482595208,0
2.1435550349697072,-1.3581616446880354,-0.32995514107872015,-0.3299061742190641,-5.912185546175937,-0.5396697376785166,0
1.0422627559957431,-1.1740923640237868,-0.826289444189,-0.826288515755719,-5.91137830962534,1.3456393895826766,0
1.3650553205225948,-1.5087637834133296,-0.44275839178560195,-0.442720342750122,-5.913114658965258,-0.5396697376785166,0
2.637237780716657,-0.7892202317258125,-0.7134861934821182,-0.7134743472246611,-5.911904804134783,0.40298482595208,0
